2024-10-06 14:10:16,589 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Current SDK version is 0.17.9
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Configure stats pid to 36549
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Loading settings from /home/marshall/.config/wandb/settings
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Loading settings from /home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction/wandb/settings
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Loading settings from environment variables: {'entity': 'shalom_and_amit', 'project': 'NLP2024_PROJECT_206320772_313510679', 'sweep_id': 'odbvm9o5', 'root_dir': '/home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction', 'run_id': 'zvczy1ho', 'sweep_param_path': '/home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction/wandb/sweep-odbvm9o5/config-zvczy1ho.yaml'}
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Applying setup settings: {'_disable_service': False}
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Inferring run settings from compute environment: {'program_relpath': 'StrategyTransfer.py', 'program_abspath': '/home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction/StrategyTransfer.py', 'program': 'StrategyTransfer.py'}
2024-10-06 14:10:16,590 INFO    MainThread:36549 [wandb_setup.py:_flush():77] Applying login settings: {}
2024-10-06 14:10:16,591 INFO    MainThread:36549 [wandb_init.py:_log_setup():524] Logging user logs to /home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction/wandb/run-20241006_141016-zvczy1ho/logs/debug.log
2024-10-06 14:10:16,591 INFO    MainThread:36549 [wandb_init.py:_log_setup():525] Logging internal logs to /home/marshall/Documents/courses/semester 9/NLP/git_project/HumanChoicePrediction/wandb/run-20241006_141016-zvczy1ho/logs/debug-internal.log
2024-10-06 14:10:16,591 INFO    MainThread:36549 [wandb_init.py:init():608] calling init triggers
2024-10-06 14:10:16,591 INFO    MainThread:36549 [wandb_init.py:init():615] wandb.init called with sweep_config: {'basic_nature': 17}
config: {}
2024-10-06 14:10:16,592 INFO    MainThread:36549 [wandb_init.py:init():658] starting backend
